,state,regional_devision,population,article_title,revision_id,article_quality
18418,Texas,South (West South Central),29145428.0,"Gatesville, Texas",1179420591,GA
18419,Texas,South (West South Central),29145428.0,"Highland Village, Texas",1175406846,C
18420,Texas,South (West South Central),29145428.0,"Buda, Texas",1177290204,GA
18421,Texas,South (West South Central),29145428.0,"Mount Pleasant, Texas",1178428926,C
18422,Texas,South (West South Central),29145428.0,"Live Oak, Texas",1165891109,C
18423,Texas,South (West South Central),29145428.0,"Palmview, Texas",1165897110,GA
18424,Texas,South (West South Central),29145428.0,"South Houston, Texas",1170289289,GA
18425,Texas,South (West South Central),29145428.0,"Canyon, Texas",1180158177,C
18426,Texas,South (West South Central),29145428.0,"Uvalde, Texas",1176758105,C
18427,Texas,South (West South Central),29145428.0,"Rio Grande City, Texas",1173288619,GA
18428,Texas,South (West South Central),29145428.0,"Mineral Wells, Texas",1170767445,C
18429,Texas,South (West South Central),29145428.0,"Lockhart, Texas",1165891149,C
18430,Texas,South (West South Central),29145428.0,"Manvel, Texas",1165892062,C
18431,Texas,South (West South Central),29145428.0,"West University Place, Texas",1175722495,B
18432,Texas,South (West South Central),29145428.0,"Hereford, Texas",1180185458,C
18433,Texas,South (West South Central),29145428.0,"Hidalgo, Texas",1165749902,GA
18434,Texas,South (West South Central),29145428.0,"Jacksonville, Texas",1179907611,C
18435,Texas,South (West South Central),29145428.0,"Dumas, Texas",1179800127,C
18436,Texas,South (West South Central),29145428.0,"Lumberton, Texas",1171951093,C
18437,Texas,South (West South Central),29145428.0,"Azle, Texas",1176199297,C
18438,Texas,South (West South Central),29145428.0,"Trophy Club, Texas",1179329336,C
18439,Texas,South (West South Central),29145428.0,"Seabrook, Texas",1165901111,GA
18440,Texas,South (West South Central),29145428.0,"Forest Hill, Texas",1170174485,GA
18441,Texas,South (West South Central),29145428.0,"Port Neches, Texas",1178662956,C
18442,Texas,South (West South Central),29145428.0,"Tomball, Texas",1173983351,GA
18443,Texas,South (West South Central),29145428.0,"Kilgore, Texas",1177388614,B
18444,Texas,South (West South Central),29145428.0,"Henderson, Texas",1180189127,C
18445,Texas,South (West South Central),29145428.0,"Beeville, Texas",1176850197,GA
18446,Texas,South (West South Central),29145428.0,"Andrews, Texas",1176407771,GA
18447,Texas,South (West South Central),29145428.0,"Iowa Colony, Texas",1178200453,GA
18448,Texas,South (West South Central),29145428.0,"Athens, Texas",1169168143,GA
18449,Texas,South (West South Central),29145428.0,"Robinson, Texas",1165899922,GA
18450,Texas,South (West South Central),29145428.0,"Santa Fe, Texas",1165900874,GA
18451,Texas,South (West South Central),29145428.0,"Richmond, Texas",1159466155,GA
18452,Texas,South (West South Central),29145428.0,"Granbury, Texas",1173181994,C
18453,Texas,South (West South Central),29145428.0,"Levelland, Texas",1172979301,C
18454,Texas,South (West South Central),29145428.0,"Borger, Texas",1179803685,C
18455,Texas,South (West South Central),29145428.0,"El Campo, Texas",1174656516,C
18456,Texas,South (West South Central),29145428.0,"Webster, Texas",1165906961,GA
18457,Texas,South (West South Central),29145428.0,"Selma, Texas",1165901210,GA
18458,Texas,South (West South Central),29145428.0,"Roma, Texas",1165900160,GA
18459,Texas,South (West South Central),29145428.0,"Leon Valley, Texas",1165889960,C
18460,Texas,South (West South Central),29145428.0,"Elgin, Texas",1170532211,C
18461,Texas,South (West South Central),29145428.0,"Port Lavaca, Texas",1165898443,C
18462,Texas,South (West South Central),29145428.0,"Fredericksburg, Texas",1178990114,GA
18463,Texas,South (West South Central),29145428.0,"Snyder, Texas",1178939556,C
18464,Texas,South (West South Central),29145428.0,"Bastrop, Texas",1177366308,GA
18465,Texas,South (West South Central),29145428.0,"Pecos, Texas",1177151430,GA
18466,Texas,South (West South Central),29145428.0,"Fair Oaks Ranch, Texas",1165746536,C
18467,Texas,South (West South Central),29145428.0,"Burkburnett, Texas",1180147362,C
18468,Texas,South (West South Central),29145428.0,"Pleasanton, Texas",1165898199,GA
18469,Texas,South (West South Central),29145428.0,"Fairview, Texas",1166068026,C
18470,Texas,South (West South Central),29145428.0,"Bonham, Texas",1168089263,C
18471,Texas,South (West South Central),29145428.0,"Heath, Texas",1165749615,C
18472,Texas,South (West South Central),29145428.0,"Rockport, Texas",1176469516,C
18473,Texas,South (West South Central),29145428.0,"Clute, Texas",1165644541,GA
18474,Texas,South (West South Central),29145428.0,"Bellmead, Texas",1165509206,Start
18475,Texas,South (West South Central),29145428.0,"Freeport, Texas",1178838098,GA
18476,Texas,South (West South Central),29145428.0,"Sweetwater, Texas",1177398817,GA
18477,Texas,South (West South Central),29145428.0,"Galena Park, Texas",1165747567,C
18478,Texas,South (West South Central),29145428.0,"Robstown, Texas",1179047784,C
18479,Texas,South (West South Central),29145428.0,"Raymondville, Texas",1165899264,GA
18480,Texas,South (West South Central),29145428.0,"San Elizario, Texas",1165900728,C
18481,Texas,South (West South Central),29145428.0,"Ingleside, Texas",1165750816,C
18482,Texas,South (West South Central),29145428.0,"Roanoke, Texas",1172066921,GA
18483,Texas,South (West South Central),29145428.0,"Vernon, Texas",1169531165,C
18484,Texas,South (West South Central),29145428.0,"Sanger, Texas",1165961132,C
18485,Texas,South (West South Central),29145428.0,"Lago Vista, Texas",1179094638,C
18486,Texas,South (West South Central),29145428.0,"Vidor, Texas",1178983908,GA
18487,Texas,South (West South Central),29145428.0,"Helotes, Texas",1177845125,C
18488,Texas,South (West South Central),29145428.0,"Woodway, Texas",1173476482,GA
18489,Texas,South (West South Central),29145428.0,"Bridge City, Texas",1165537041,C
18490,Texas,South (West South Central),29145428.0,"Dayton, Texas",1177273278,GA
18491,Texas,South (West South Central),29145428.0,"Kennedale, Texas",1170164340,C
18492,Texas,South (West South Central),29145428.0,"Jacinto City, Texas",1165750983,GA
18493,Texas,South (West South Central),29145428.0,"Commerce, Texas",1167172504,C
18494,Texas,South (West South Central),29145428.0,"Whitehouse, Texas",1174555301,C
18495,Texas,South (West South Central),29145428.0,"Liberty Hill, Texas",1175889531,GA
18496,Texas,South (West South Central),29145428.0,"Mont Belvieu, Texas",1168508692,GA
18497,Texas,South (West South Central),29145428.0,"Pearsall, Texas",1165897420,C
18498,Texas,South (West South Central),29145428.0,"Bee Cave, Texas",1178204252,GA
18499,Texas,South (West South Central),29145428.0,"Northlake, Texas",1166209839,Start
18500,Texas,South (West South Central),29145428.0,"Aransas Pass, Texas",1165507359,C
18501,Texas,South (West South Central),29145428.0,"Graham, Texas",1173655893,GA
18502,Texas,South (West South Central),29145428.0,"Wharton, Texas",1165907380,C
18503,Texas,South (West South Central),29145428.0,"Highland Park, Texas",1178135048,GA
18504,Texas,South (West South Central),29145428.0,"Brownfield, Texas",1172811170,GA
18505,Texas,South (West South Central),29145428.0,"Joshua, Texas",1169273670,C
18506,Texas,South (West South Central),29145428.0,"Hondo, Texas",1178602330,C
18507,Texas,South (West South Central),29145428.0,"Liberty, Texas",1172232988,GA
18508,Texas,South (West South Central),29145428.0,"Hillsboro, Texas",1179122857,C
18509,Texas,South (West South Central),29145428.0,"Cleveland, Texas",1175387170,C
18510,Texas,South (West South Central),29145428.0,"Lucas, Texas",1165891568,C
18511,Texas,South (West South Central),29145428.0,"Providence Village, Texas",1166229468,GA
18512,Texas,South (West South Central),29145428.0,"Lamesa, Texas",1176972711,GA
18513,Texas,South (West South Central),29145428.0,"Prairie View, Texas",1174827637,C
18514,Texas,South (West South Central),29145428.0,"Navasota, Texas",1179872274,C
18515,Texas,South (West South Central),29145428.0,"Richland Hills, Texas",1170107161,C
18516,Texas,South (West South Central),29145428.0,"Dalhart, Texas",1179725291,B
18517,Texas,South (West South Central),29145428.0,"Sunnyvale, Texas",1178151158,C
18518,Texas,South (West South Central),29145428.0,"Kaufman, Texas",1165751896,C
18519,Texas,South (West South Central),29145428.0,"Los Fresnos, Texas",1165891393,C
18520,Texas,South (West South Central),29145428.0,"Fort Stockton, Texas",1177997437,C
18521,Texas,South (West South Central),29145428.0,"Perryton, Texas",1179715253,C
18522,Texas,South (West South Central),29145428.0,"Cuero, Texas",1175867962,C
18523,Texas,South (West South Central),29145428.0,"Kirby, Texas",1179110952,C
18524,Texas,South (West South Central),29145428.0,"Floresville, Texas",1171107984,C
18525,Texas,South (West South Central),29145428.0,"Aubrey, Texas",1172088768,GA
18526,Texas,South (West South Central),29145428.0,"Lake Dallas, Texas",1165752694,C
18527,Texas,South (West South Central),29145428.0,"Lampasas, Texas",1165752922,GA
18528,Texas,South (West South Central),29145428.0,"Hitchcock, Texas",1175752412,C
18529,Texas,South (West South Central),29145428.0,"Jersey Village, Texas",1175442591,C
18530,Texas,South (West South Central),29145428.0,"Alamo Heights, Texas",1165506248,C
18531,Texas,South (West South Central),29145428.0,"River Oaks, Texas",1170362033,Start
18532,Texas,South (West South Central),29145428.0,"Jasper, Texas",1175867036,C
18533,Texas,South (West South Central),29145428.0,"Marble Falls, Texas",1168952905,C
18534,Texas,South (West South Central),29145428.0,"Monahans, Texas",1177058254,C
18535,Texas,South (West South Central),29145428.0,"Lacy-Lakeview, Texas",179517911,Stub
18536,Texas,South (West South Central),29145428.0,"Decatur, Texas",1174815983,C
18537,Texas,South (West South Central),29145428.0,"Gonzales, Texas",1165748199,GA
18538,Texas,South (West South Central),29145428.0,"Seminole, Texas",1168750680,GA
18539,Texas,South (West South Central),29145428.0,"Dripping Springs, Texas",1178467712,GA
18540,Texas,South (West South Central),29145428.0,"Sealy, Texas",1169573211,C
18541,Texas,South (West South Central),29145428.0,"Josephine, Texas",1165751374,C
18542,Texas,South (West South Central),29145428.0,"Willis, Texas",1177205317,GA
18543,Texas,South (West South Central),29145428.0,"Mexia, Texas",1179964562,GA
18544,Texas,South (West South Central),29145428.0,"Silsbee, Texas",1172565601,C
18545,Texas,South (West South Central),29145428.0,"La Feria, Texas",1165752483,GA
18546,Texas,South (West South Central),29145428.0,"Venus, Texas",1175027835,C
18547,Texas,South (West South Central),29145428.0,"Nolanville, Texas",1165895625,C
18548,Texas,South (West South Central),29145428.0,"Keene, Texas",1175250852,GA
18549,Texas,South (West South Central),29145428.0,"Burnet, Texas",1169789628,GA
18550,Texas,South (West South Central),29145428.0,"Lindale, Texas",1167462997,GA
18551,Texas,South (West South Central),29145428.0,"Wolfforth, Texas",1173122458,C
18552,Texas,South (West South Central),29145428.0,"Iowa Park, Texas",1169511824,C
18553,Texas,South (West South Central),29145428.0,"Carthage, Texas",1175940518,GA
18554,Texas,South (West South Central),29145428.0,"Lavon, Texas",1177464634,GA
18555,Texas,South (West South Central),29145428.0,"Gun Barrel City, Texas",1179447630,C
18556,Texas,South (West South Central),29145428.0,"Bulverde, Texas",1177725696,C
18557,Texas,South (West South Central),29145428.0,"Peñitas, Texas",1168103340,GA
18558,Texas,South (West South Central),29145428.0,"Bridgeport, Texas",1165537062,C
18559,Texas,South (West South Central),29145428.0,"Crockett, Texas",1174475873,GA
18560,Texas,South (West South Central),29145428.0,"Gladewater, Texas",1173707070,C
18561,Texas,South (West South Central),29145428.0,"White Oak, Texas",1177494911,C
18562,Texas,South (West South Central),29145428.0,"Hempstead, Texas",1173459378,GA
18563,Texas,South (West South Central),29145428.0,"Crystal City, Texas",1165645752,C
18564,Texas,South (West South Central),29145428.0,"Van Alstyne, Texas",1165906014,C
18565,Texas,South (West South Central),29145428.0,"Parker, Texas",1175264724,C
18566,Texas,South (West South Central),29145428.0,"Krum, Texas",1177345760,Start
18567,Texas,South (West South Central),29145428.0,"Edna, Texas",1165647884,C
18568,Texas,South (West South Central),29145428.0,"Oak Point, Texas",1174061322,GA
18569,Texas,South (West South Central),29145428.0,"Everman, Texas",1170190286,C
18570,Texas,South (West South Central),29145428.0,"Alpine, Texas",1177893233,GA
18571,Texas,South (West South Central),29145428.0,"Alvarado, Texas",1178158723,C
18572,Texas,South (West South Central),29145428.0,"Yoakum, Texas",1175438267,GA
18573,Texas,South (West South Central),29145428.0,"Kermit, Texas",1165752092,C
18574,Texas,South (West South Central),29145428.0,"Aledo, Texas",1172199382,C
18575,Texas,South (West South Central),29145428.0,"Wake Village, Texas",1166322344,C
18576,Texas,South (West South Central),29145428.0,"Wilmer, Texas",1165907858,GA
18577,Texas,South (West South Central),29145428.0,"Windcrest, Texas",1165907971,GA
18578,Texas,South (West South Central),29145428.0,"Childress, Texas",1179704762,C
18579,Texas,South (West South Central),29145428.0,"Livingston, Texas",1179446101,C
18580,Texas,South (West South Central),29145428.0,"Littlefield, Texas",1170169027,GA
18581,Texas,South (West South Central),29145428.0,"McGregor, Texas",1165892822,GA
18582,Texas,South (West South Central),29145428.0,"Slaton, Texas",1169169943,C
18583,Texas,South (West South Central),29145428.0,"Bowie, Texas",1172241051,C
18584,Texas,South (West South Central),29145428.0,"Elsa, Texas",1165650620,C
18585,Texas,South (West South Central),29145428.0,"Willow Park, Texas",1170675136,C
18586,Texas,South (West South Central),29145428.0,"Hutchins, Texas",1165750703,GA
18587,Texas,South (West South Central),29145428.0,"Justin, Texas",1172031479,C
18588,Texas,South (West South Central),29145428.0,"Luling, Texas",1165891595,GA
18589,Texas,South (West South Central),29145428.0,"Brookshire, Texas",1165537341,C
18590,Texas,South (West South Central),29145428.0,"Rockdale, Texas",1159466368,C
18591,Texas,South (West South Central),29145428.0,"Sinton, Texas",1170775782,C
18592,Texas,South (West South Central),29145428.0,"Argyle, Texas",1165507463,C
18593,Texas,South (West South Central),29145428.0,"Marlin, Texas",1180082670,B
18594,Texas,South (West South Central),29145428.0,"Rusk, Texas",1179977074,GA
18595,Texas,South (West South Central),29145428.0,"Atlanta, Texas",1180150760,GA
18596,Texas,South (West South Central),29145428.0,"Cameron, Texas",1171965861,GA
18597,Texas,South (West South Central),29145428.0,"Hickory Creek, Texas",1166180938,C
18598,Texas,South (West South Central),29145428.0,"Sansom Park, Texas",1170102208,Start
18599,Texas,South (West South Central),29145428.0,"Sandy Oaks, Texas",1179114515,Start
18600,Texas,South (West South Central),29145428.0,"Granite Shoals, Texas",1179200659,C
18601,Texas,South (West South Central),29145428.0,"Mabank, Texas",1176891065,C
18602,Texas,South (West South Central),29145428.0,"Primera, Texas",1166229412,C
18603,Texas,South (West South Central),29145428.0,"Post, Texas",1172638023,C
18604,Texas,South (West South Central),29145428.0,"Breckenridge, Texas",1170924278,C
18605,Texas,South (West South Central),29145428.0,"Nassau Bay, Texas",1165894943,GA
18606,Texas,South (West South Central),29145428.0,"Center, Texas",1180306417,C
18607,Texas,South (West South Central),29145428.0,"Giddings, Texas",1178962995,C
18608,Texas,South (West South Central),29145428.0,"Port Isabel, Texas",1168579084,GA
18609,Texas,South (West South Central),29145428.0,"Hudson, Texas",1165750536,GA
18610,Texas,South (West South Central),29145428.0,"Muleshoe, Texas",1159463130,C
18611,Texas,South (West South Central),29145428.0,"Terrell Hills, Texas",1165903955,GA
18612,Texas,South (West South Central),29145428.0,"Gilmer, Texas",1173749424,C
18613,Texas,South (West South Central),29145428.0,"Mineola, Texas",1173933796,C
18614,Texas,South (West South Central),29145428.0,"Brady, Texas",1178385447,C
18615,Texas,South (West South Central),29145428.0,"Progreso, Texas",1165898831,C
18616,Texas,South (West South Central),29145428.0,"Pilot Point, Texas",1171920809,C
18617,Texas,South (West South Central),29145428.0,"Morgan's Point Resort, Texas",1165894247,C
18618,Texas,South (West South Central),29145428.0,"Richwood, Texas",1165899671,GA
18619,Texas,South (West South Central),29145428.0,"Horseshoe Bay, Texas",1165750420,C
18620,Texas,South (West South Central),29145428.0,"Carrizo Springs, Texas",1165538433,C
18621,Texas,South (West South Central),29145428.0,"Lake Worth, Texas",1170164135,Start
18622,Texas,South (West South Central),29145428.0,"La Joya, Texas",1165752510,GA
18623,Texas,South (West South Central),29145428.0,"Meadows Place, Texas",1176715028,GA
18624,Texas,South (West South Central),29145428.0,"Hallsville, Texas",1177688312,GA
18625,Texas,South (West South Central),29145428.0,"Crandall, Texas",1174932370,C
18626,Texas,South (West South Central),29145428.0,"Madisonville, Texas",1165891804,C
18627,Texas,South (West South Central),29145428.0,"Canton, Texas",1178979211,C
18628,Texas,South (West South Central),29145428.0,"Diboll, Texas",1165646857,GA
18629,Texas,South (West South Central),29145428.0,"New Boston, Texas",1166458577,C
18630,Texas,South (West South Central),29145428.0,"Hearne, Texas",1165749608,GA
18631,Texas,South (West South Central),29145428.0,"Devine, Texas",1176725863,C
18632,Texas,South (West South Central),29145428.0,"Falfurrias, Texas",1165746706,GA
18633,Texas,South (West South Central),29145428.0,"La Grange, Texas",1165752495,C
18634,Texas,South (West South Central),29145428.0,"McLendon-Chisholm, Texas",1168640039,C
18635,Texas,South (West South Central),29145428.0,"Pittsburg, Texas",1173673105,GA
18636,Texas,South (West South Central),29145428.0,"Ovilla, Texas",1169107637,C
18637,Texas,South (West South Central),29145428.0,"Tulia, Texas",1179753791,GA
18638,Texas,South (West South Central),29145428.0,"Palacios, Texas",1174284373,GA
18639,Texas,South (West South Central),29145428.0,"Caldwell, Texas",1165537928,C
18640,Texas,South (West South Central),29145428.0,"Jacksboro, Texas",1165750985,C
18641,Texas,South (West South Central),29145428.0,"Garden Ridge, Texas",1165747665,GA
18642,Texas,South (West South Central),29145428.0,"Hunters Creek Village, Texas",1179095383,GA
18643,Texas,South (West South Central),29145428.0,"Rio Bravo, Texas",1174538495,GA
18644,Texas,South (West South Central),29145428.0,"Denver City, Texas",1172844162,C
18645,Texas,South (West South Central),29145428.0,"Whitesboro, Texas",1165907532,GA
18646,Texas,South (West South Central),29145428.0,"Mathis, Texas",1165892602,C
18647,Texas,South (West South Central),29145428.0,"Jourdanton, Texas",1165751380,C
18648,Texas,South (West South Central),29145428.0,"Spring Valley Village, Texas",1165902697,GA
18649,Texas,South (West South Central),29145428.0,"Comanche, Texas",1175865138,C
18650,Texas,South (West South Central),29145428.0,"Bullard, Texas",1174555253,C
18651,Texas,South (West South Central),29145428.0,"Bellville, Texas",1165522226,C
18652,Texas,South (West South Central),29145428.0,"Weston Lakes, Texas",1165907296,C
18653,Texas,South (West South Central),29145428.0,"Nash, Texas",1166544448,GA
18654,Texas,South (West South Central),29145428.0,"Smithville, Texas",1172814921,C
18655,Texas,South (West South Central),29145428.0,"Dimmitt, Texas",1179279595,C
18656,Texas,South (West South Central),29145428.0,"Friona, Texas",1178598151,C
18657,Texas,South (West South Central),29145428.0,"Farmersville, Texas",1177375469,C
18658,Texas,South (West South Central),29145428.0,"Coleman, Texas",1177411059,C
18659,Texas,South (West South Central),29145428.0,"Cisco, Texas",1176037376,GA
18660,Texas,South (West South Central),29145428.0,"Clyde, Texas",1179979606,GA
18661,Texas,South (West South Central),29145428.0,"Colorado City, Texas",1176784803,C
18662,Texas,South (West South Central),29145428.0,"Wills Point, Texas",1174675326,C
18663,Texas,South (West South Central),29145428.0,"Castle Hills, Texas",1174505839,GA
18664,Texas,South (West South Central),29145428.0,"Sullivan City, Texas",1165903369,GA
18665,Texas,South (West South Central),29145428.0,"Springtown, Texas",1170533467,C
18666,Texas,South (West South Central),29145428.0,"Anthony, Texas",1179389983,C
18667,Texas,South (West South Central),29145428.0,"Bunker Hill Village, Texas",1165537630,GA
18668,Texas,South (West South Central),29145428.0,"Edgecliff Village, Texas",1170081057,Start
18669,Texas,South (West South Central),29145428.0,"Columbus, Texas",1166205819,C
18670,Texas,South (West South Central),29145428.0,"Howe, Texas",1178261067,C
18671,Texas,South (West South Central),29145428.0,"Taylor Lake Village, Texas",1165903751,C
18672,Texas,South (West South Central),29145428.0,"Cockrell Hill, Texas",1169402405,GA
18673,Texas,South (West South Central),29145428.0,"Laguna Vista, Texas",1166182772,C
18674,Texas,South (West South Central),29145428.0,"Shenandoah, Texas",1165901559,GA
18675,Texas,South (West South Central),29145428.0,"San Diego, Texas",1165900722,C
18676,Texas,South (West South Central),29145428.0,"Eastland, Texas",1179537606,C
18677,Texas,South (West South Central),29145428.0,"Cotulla, Texas",1165645337,C
18678,Texas,South (West South Central),29145428.0,"Shavano Park, Texas",1168578015,GA
18679,Texas,South (West South Central),29145428.0,"Groesbeck, Texas",1177604950,C
18680,Texas,South (West South Central),29145428.0,"West Columbia, Texas",1179982708,C
18681,Texas,South (West South Central),29145428.0,"Ballinger, Texas",1176668558,C
18682,Texas,South (West South Central),29145428.0,"Winnsboro, Texas",1167807405,C
18683,Texas,South (West South Central),29145428.0,"Sweeny, Texas",1170484183,C
18684,Texas,South (West South Central),29145428.0,"Clifton, Texas",1178967843,GA
18685,Texas,South (West South Central),29145428.0,"Caddo Mills, Texas",1178614122,Start
18686,Texas,South (West South Central),29145428.0,"Llano, Texas",1174188564,C
18687,Texas,South (West South Central),29145428.0,"Chandler, Texas",1179451008,GA
18688,Texas,South (West South Central),29145428.0,"Reno, Lamar County, Texas",1165899452,C
18689,Texas,South (West South Central),29145428.0,"Teague, Texas",1175726595,GA
18690,Texas,South (West South Central),29145428.0,"Eagle Lake, Texas",1165647519,GA
18691,Texas,South (West South Central),29145428.0,"Dublin, Texas",1175724635,C
18692,Texas,South (West South Central),29145428.0,"Kenedy, Texas",1165752001,GA
18693,Texas,South (West South Central),29145428.0,"West Orange, Texas",1165907199,C
18694,Texas,South (West South Central),29145428.0,"Jarrell, Texas",1180301543,C
18695,Texas,South (West South Central),29145428.0,"Haslet, Texas",1165749385,C
18696,Texas,South (West South Central),29145428.0,"Crane, Texas",1177998377,C
18697,Texas,South (West South Central),29145428.0,"Magnolia, Texas",1180297470,GA
18698,Texas,South (West South Central),29145428.0,"Dilley, Texas",1165646910,C
18699,Texas,South (West South Central),29145428.0,"Hideaway, Texas",1174560744,Start
18700,Texas,South (West South Central),29145428.0,"Reno, Parker County, Texas",1165899454,Start
18701,Texas,South (West South Central),29145428.0,"Port Aransas, Texas",1179750176,B
18702,Texas,South (West South Central),29145428.0,"Annetta, Texas",1170687858,Start
18703,Texas,South (West South Central),29145428.0,"West Lake Hills, Texas",1165907168,GA
18704,Texas,South (West South Central),29145428.0,"Beach City, Texas",1165508729,C
18705,Texas,South (West South Central),29145428.0,"Grand Saline, Texas",1174713049,C
18706,Texas,South (West South Central),29145428.0,"Onalaska, Texas",1167403394,GA
18707,Texas,South (West South Central),29145428.0,"Early, Texas",1176176276,GA
18708,Texas,South (West South Central),29145428.0,"Presidio, Texas",1175817938,C
18709,Texas,South (West South Central),29145428.0,"Henrietta, Texas",1165749755,C
18710,Texas,South (West South Central),29145428.0,"Combes, Texas",1166018515,GA
18711,Texas,South (West South Central),29145428.0,"DeCordova, Texas",1180398180,C
18712,Texas,South (West South Central),29145428.0,"Nocona, Texas",1165895615,C
18713,Texas,South (West South Central),29145428.0,"San Saba, Texas",1178495008,C
18714,Texas,South (West South Central),29145428.0,"Waller, Texas",1165906500,C
18715,Texas,South (West South Central),29145428.0,"Karnes City, Texas",1165751879,GA
18716,Texas,South (West South Central),29145428.0,"Bishop, Texas",1169899039,C
18717,Texas,South (West South Central),29145428.0,"Hollywood Park, Texas",1174473256,GA
18718,Texas,South (West South Central),29145428.0,"Needville, Texas",1172777931,GA
18719,Texas,South (West South Central),29145428.0,"Spearman, Texas",1179721306,C
18720,Texas,South (West South Central),29145428.0,"Castroville, Texas",1174858510,C
18721,Texas,South (West South Central),29145428.0,"Double Oak, Texas",1166067017,GA
18722,Texas,South (West South Central),29145428.0,"Haskell, Texas",1172524931,C
18723,Texas,South (West South Central),29145428.0,"Piney Point Village, Texas",1173864753,GA
18724,Texas,South (West South Central),29145428.0,"Cactus, Texas",1179799409,C
18725,Texas,South (West South Central),29145428.0,"Lytle, Texas",1165891712,GA
18726,Texas,South (West South Central),29145428.0,"La Villa, Texas",1165752553,C
18727,Texas,South (West South Central),29145428.0,"Olney, Texas",1175663844,C
18728,Texas,South (West South Central),29145428.0,"Oak Ridge North, Texas",1165896192,GA
18729,Texas,South (West South Central),29145428.0,"El Lago, Texas",1165647958,GA
18730,Texas,South (West South Central),29145428.0,"Hackberry, Texas",1171740926,C
18731,Texas,South (West South Central),29145428.0,"Poteet, Texas",1165898576,C
18732,Texas,South (West South Central),29145428.0,"Shady Shores, Texas",1166231061,C
18733,Texas,South (West South Central),29145428.0,"Shallowater, Texas",1173122821,C
18734,Texas,South (West South Central),29145428.0,"Stamford, Texas",1176225646,GA
18735,Texas,South (West South Central),29145428.0,"Fairfield, Texas",1165746603,GA
18736,Texas,South (West South Central),29145428.0,"Ferris, Texas",1165746876,GA
18737,Texas,South (West South Central),29145428.0,"Wimberley, Texas",1157208499,C
18738,Texas,South (West South Central),29145428.0,"Hamilton, Texas",1178795238,C
18739,Texas,South (West South Central),29145428.0,"Talty, Texas",1174902369,Start
18740,Texas,South (West South Central),29145428.0,"Taft, Texas",1165903626,C
18741,Texas,South (West South Central),29145428.0,"Rancho Viejo, Texas",1166229574,C
18742,Texas,South (West South Central),29145428.0,"Brazoria, Texas",1165536898,GA
18743,Texas,South (West South Central),29145428.0,"Clarksville, Texas",1180135617,GA
18744,Texas,South (West South Central),29145428.0,"Glen Rose, Texas",1180393715,GA
18745,Texas,South (West South Central),29145428.0,"Van, Texas",1174679171,C
18746,Texas,South (West South Central),29145428.0,"Abernathy, Texas",1173124534,C
18747,Texas,South (West South Central),29145428.0,"Vinton, Texas",1176590692,GA
18748,Texas,South (West South Central),29145428.0,"Pottsboro, Texas",1166229316,GA
18749,Texas,South (West South Central),29145428.0,"Refugio, Texas",1159466030,C
18750,Texas,South (West South Central),29145428.0,"Big Lake, Texas",1178053664,C
18751,Texas,South (West South Central),29145428.0,"Hallettsville, Texas",1175282633,GA
18752,Texas,South (West South Central),29145428.0,"Troy, Texas",1165904924,GA
18753,Texas,South (West South Central),29145428.0,"Schulenburg, Texas",1172780240,C
18754,Texas,South (West South Central),29145428.0,"Balcones Heights, Texas",1165508265,GA
18755,Texas,South (West South Central),29145428.0,"Edcouch, Texas",1165647746,GA
18756,Texas,South (West South Central),29145428.0,"Godley, Texas",1175251632,C
18757,Texas,South (West South Central),29145428.0,"Stanton, Texas",1176927086,C
18758,Texas,South (West South Central),29145428.0,"Westworth Village, Texas",1170085919,C
18759,Texas,South (West South Central),29145428.0,"Floydada, Texas",1165747029,GA
18760,Texas,South (West South Central),29145428.0,"Palmhurst, Texas",1165897106,GA
18761,Texas,South (West South Central),29145428.0,"Ponder, Texas",1171695592,C
18762,Texas,South (West South Central),29145428.0,"Seymour, Texas",1148670671,GA
18763,Texas,South (West South Central),29145428.0,"West, Texas",1178818248,GA
18764,Texas,South (West South Central),29145428.0,"Jonestown, Texas",1165751317,C
18765,Texas,South (West South Central),29145428.0,"Escobares, Texas",1165650802,C
18766,Texas,South (West South Central),29145428.0,"Hudson Oaks, Texas",1170712687,C
18767,Texas,South (West South Central),29145428.0,"Mount Vernon, Texas",1177625741,GA
18768,Texas,South (West South Central),29145428.0,"Panorama Village, Texas",1165897146,GA
18769,Texas,South (West South Central),29145428.0,"Junction, Texas",1165751403,GA
18770,Texas,South (West South Central),29145428.0,"Daingerfield, Texas",1167272034,Start
18771,Texas,South (West South Central),29145428.0,"Pantego, Texas",1169967833,GA
18772,Texas,South (West South Central),29145428.0,"Hooks, Texas",1166623026,GA
18773,Texas,South (West South Central),29145428.0,"Palmer, Texas",1166210874,C
18774,Texas,South (West South Central),29145428.0,"Combine, Texas",1165644957,GA
18775,Texas,South (West South Central),29145428.0,"El Cenizo, Texas",1165647935,C
18776,Texas,South (West South Central),29145428.0,"Montgomery, Texas",1173233899,GA
18777,Texas,South (West South Central),29145428.0,"The Hills, Texas",1179072254,GA
18778,Texas,South (West South Central),29145428.0,"Merkel, Texas",1176456245,C
18779,Texas,South (West South Central),29145428.0,"Premont, Texas",1175334314,GA
18780,Texas,South (West South Central),29145428.0,"Pelican Bay, Texas",1170112123,C
18781,Texas,South (West South Central),29145428.0,"Trinity, Texas",1165904873,GA
